soda	0.306629,0.0541039,-0.154562,0.000444255,-0.0777133,0.0641508,0.233747,0.169656,0.157672,-0.188239,0.046074,-0.0865882,0.0109622,0.138913,-0.14655,0.0518862,-0.0699918,0.0401863,-0.0486585,-0.122262,-0.0413648,-0.246514,0.094742,0.0576239,-0.15781,0.229423,0.0487983,0.198574,-0.018767,-0.0982654,0.129603,0.100878,-0.0500045,0.109726,0.0336027,0.0602361,-0.165318,-0.142749,0.243687,-0.0968153,0.166893,0.24314,-0.165238,0.0806716,-0.335721,0.183668,-0.100994,-0.0334299,0.0518292,-0.0124948
rang	0.108595,-0.0564299,0.258179,0.140816,-0.0974219,0.125052,0.215894,0.0357113,0.313943,-0.0607277,-0.0261243,0.0854593,-0.0280945,-0.050462,0.0624454,0.0944224,0.0129507,-0.0700695,-0.0279891,-0.0458817,0.186595,-0.297398,-0.194888,0.132112,-0.0900655,-0.0213607,-0.00286741,0.0340977,-0.115518,0.0415028,0.0807606,0.0297941,-0.172372,0.0570873,-0.228251,0.0925215,-0.12002,0.0840016,-0.111317,0.0200101,-0.0802039,0.496647,-0.0949788,0.212516,0.0938421,0.0686553,0.0699652,-0.131793,-0.0123806,0.0957209
tilapia	-0.0248707,0.174574,-0.12219,0.0633741,-0.171218,-0.2717,0.137912,0.0295563,-0.166169,0.264964,0.380786,0.00778957,0.0397347,-0.0970383,0.0891817,0.140391,0.00537888,0.0372969,-0.0935043,0.0303647,0.210728,-0.0171956,0.088089,0.0998037,-0.0871015,0.00603008,0.182657,0.0401314,0.139115,0.163376,0.0879855,-0.0850019,-0.0863151,-0.192427,-0.255536,-0.0219183,-0.0868847,0.0233334,-0.0776332,0.130026,-0.0232297,0.118231,0.00504281,-0.0449802,-0.258976,-0.288675,0.00437044,0.24256,0.032929,0.00925597
render	0.0390353,-0.207215,-0.143153,-0.187244,0.108805,-0.268878,0.0579101,0.0591499,-0.0597114,0.258737,-0.264125,0.11568,0.259815,0.080031,-0.0184065,-0.118121,-0.110198,0.0657189,0.100837,0.0354235,0.146429,0.0119615,0.0564376,-0.169189,-0.0834514,-0.128508,-0.078945,0.117407,0.192623,-0.0828724,-0.026331,-0.0438,-0.0216727,-0.0307389,0.120615,-0.167803,0.133139,0.20581,0.194627,-0.0580788,0.117082,0.125997,-0.0288732,0.126886,0.0589993,0.087416,-0.190227,-0.357303,-0.0851985,0.1469
grade	0.034665,-0.217367,0.242224,-0.0699519,-0.184693,-0.2312,-0.0599642,-0.0099789,0.0537038,0.0723296,0.339883,-0.0811384,0.0186239,-0.0458098,-0.0354222,0.191836,-0.101553,0.0769392,0.17236,0.0409777,0.274551,-0.204453,-0.0158099,0.188246,0.253662,-0.111352,-0.0664632,-0.128949,0.0247341,0.000231519,0.0473025,-0.304451,-0.153528,0.0106727,0.0400389,0.0574633,0.0721606,-0.00331617,-0.0706629,-0.038175,-0.0681155,-0.095204,-0.235987,-0.0745681,0.0242436,0.136286,0.210181,0.14479,0.058818,-0.170925
tzatziki	0.239769,0.0697802,-0.1025,0.137279,0.0167136,0.0311659,-0.0977141,-0.0245575,0.0104518,0.196976,0.129441,0.19381,0.023672,-0.141283,0.11897,-0.12294,0.185269,-0.480173,-0.0222192,-0.0820724,-0.187213,0.103484,0.00731448,0.300642,-0.0769112,-0.0430515,0.053093,0.0801991,-0.0282344,-0.181711,0.216547,0.077416,0.0387829,0.0288514,-0.0824362,0.19193,0.0676226,0.10931,0.043645,-0.166718,-0.203483,0.00914608,0.103023,-0.177925,0.147485,0.0152962,0.0708444,-0.117583,0.134192,-0.0839429
tamarind	-0.158993,-0.0542207,-0.150918,0.138325,0.0441388,-0.0577212,-0.0021398,-0.189121,0.194818,-0.132098,0.0674762,-0.177302,0.0466858,0.0682932,-0.111219,-0.126187,0.092266,-0.0241643,-0.201645,0.0338283,0.283523,-0.206562,-0.00211221,-0.198265,0.201842,-0.0984064,0.09888,-0.0600659,0.174592,-0.108934,0.199978,0.143327,0.346724,0.00957346,-0.00457029,0.0631028,-0.152563,-0.0272438,-0.246324,-0.0347387,0.0275218,-0.0428363,-0.108522,-0.241103,-0.0176128,0.160851,0.223377,-0.0927078,-0.111189,-0.0507935
spinach	-0.0915686,-0.0788282,0.00624987,-0.066645,-0.0302366,0.224517,-0.128935,-0.12476,-0.246442,-0.110305,0.0724953,0.0968034,-0.106051,-0.129525,0.0629647,0.302727,0.244217,-0.235846,0.0607033,-0.163638,-0.0283877,0.021386,-0.141325,0.118278,0.0726006,-0.189613,0.114059,0.0337926,-0.0308249,0.197723,0.0914493,-0.379273,0.0528344,-0.0659122,-0.0403187,0.099152,0.0351837,0.060823,0.0293915,0.119303,0.175439,-0.117408,-0.0978132,0.0055074,0.343893,0.014617,0.0129738,-0.0320288,0.0316799,0.210246
top	-0.0669884,0.11737,0.164503,0.170282,-0.0194113,0.0626062,-0.0958891,0.0998386,-0.0972616,-0.0731916,-0.17995,0.0426351,-0.253498,-0.345146,-0.143614,0.00983143,-0.12335,0.0909105,0.30314,0.167477,0.0879043,-0.048471,0.17119,0.233663,-0.0926398,-0.00217711,-0.0367335,0.0206723,0.00699789,0.0473914,-0.0211311,0.0180069,-0.316434,-0.111704,-0.0545401,-0.20261,-0.0266704,-0.118687,-0.0705772,-0.0697816,-0.0635091,0.087785,-0.00383917,-0.0653103,-0.00163576,0.34266,0.212576,-0.00336745,0.188371,-0.0534771
bonito	-0.0374561,-0.0911751,0.169643,-0.229202,-0.19394,0.155292,-0.1123,-0.0397005,0.115093,0.0619122,-0.107499,-0.152863,0.161829,0.0915914,0.00986862,0.0732509,0.132488,0.271952,0.000216812,0.0332112,0.402443,0.113573,0.158089,0.116428,0.260231,0.0236029,-0.0223601,0.0327517,0.0599589,-0.143557,0.0977916,-0.250262,-0.174423,0.0396772,-0.024893,0.277396,0.037793,-0.0515467,-0.0971706,-0.118385,0.174735,-0.0295867,0.102027,-0.0542652,0.0294642,0.194186,-0.0193903,0.14244,-0.0332829,-0.162865
zinfandel	-0.195974,-0.211223,-0.134952,-0.0838151,0.0141351,-0.0406068,0.0272269,0.046683,0.00506914,0.259646,-0.158962,0.409997,-0.0501603,0.0827116,-0.0415923,-0.107607,-0.0890548,-0.252001,0.120755,-0.120895,0.153031,0.0730246,0.132729,-0.0589938,-0.0836509,0.0177287,0.00194061,0.110369,-0.00793088,-0.198599,-0.0682123,-0.170723,-0.0459818,0.101937,-0.131449,-0.00815624,0.234409,0.303395,0.127363,0.0225316,-0.0286998,-0.0459773,0.179124,0.106057,0.145721,0.237837,-0.11381,-0.150689,-0.0695975,-0.045431
calori	-0.0527754,0.16765,-0.290748,0.0701798,-0.018605,0.0772639,-0.0424129,-0.11015,0.0142684,-0.196624,-0.267025,0.00475499,-0.130756,-0.210337,-0.184724,-0.0277715,-0.026386,-0.0842828,0.0174574,0.125318,-0.133307,-0.202895,0.205964,0.0118766,-0.227467,0.0445566,0.0965894,0.0818885,0.0774804,0.196015,0.0550245,0.0745328,-0.0997309,-0.169051,-0.0407379,0.0243577,0.046637,-0.286709,0.00564867,0.0501611,-0.102733,0.0631309,0.0698796,-0.413496,0.159024,0.180419,0.027121,0.0185083,0.0664056,0.153194
mayonais	0.199155,-0.0435226,-0.0160462,0.0501836,0.018687,-0.286023,-0.19653,-0.0890374,-0.200703,0.130601,0.451226,-0.215811,-0.188038,0.190517,0.0116071,-0.00335661,-0.0844198,-0.00730268,-0.0690082,0.0757894,-0.0308149,0.233467,-0.0893148,0.149099,0.0141085,-0.0385296,-0.176191,-0.0766906,-0.112395,0.14935,0.033754,-0.035429,-0.172506,-0.154097,0.0282726,-0.0652229,-0.0034127,-0.0808468,0.0287947,-0.243306,-0.0338483,0.0788806,0.0874014,-0.119761,-0.148448,-0.0472485,-0.119712,0.205431,-0.0584729,-0.172174
ton	-0.155887,-0.0907198,0.0610371,-0.214436,-0.16453,0.0540203,-0.316352,0.140714,-0.0569579,0.0725194,-0.233902,0.0703517,-0.331454,-0.072146,0.0439562,0.274431,0.107156,0.0613614,-0.0841589,0.193977,0.0781904,0.0669144,0.0987825,0.00171639,-0.196669,0.0526808,-0.180784,-0.255957,0.162263,0.273026,0.0404622,-0.119048,0.0870995,0.158917,0.0569472,0.0313945,-0.0226956,0.0344961,-0.106642,-0.0788415,-0.0937905,0.00246946,0.0577209,0.246354,0.0478732,0.0712974,-0.0533955,0.0764382,-0.0920547,0.13056
tom	-0.307539,0.091973,-0.128138,-0.159129,0.150363,-0.0938495,0.191322,-0.193655,0.118841,0.0739251,0.169735,0.21237,-0.165107,-0.15537,-0.228553,0.211349,0.125887,0.0410517,-0.0926396,0.120748,0.207011,-0.149905,-0.0206033,-0.171607,0.143884,-0.164664,0.285874,0.0758142,0.056467,-0.0407437,-0.12845,0.0580283,-0.121022,-0.00957127,-0.0358604,0.0471142,-0.0839034,0.00911446,-0.199855,0.048497,0.017782,-0.059704,0.00618718,-0.242103,0.0824926,0.144194,0.160005,0.0805377,-0.0800077,-0.125359
bitter	-0.110619,-0.279167,-0.212886,-0.137052,-0.161326,-0.129778,0.209158,0.0727875,0.145439,0.13836,-0.12087,0.00186477,-0.169128,0.295152,-0.167368,0.0325484,-0.0191218,0.22245,0.21941,0.00412004,0.212808,0.027764,-0.0546472,0.0254097,-0.141426,-0.0115191,-0.0757552,-0.0583659,-0.0150058,-0.222335,0.13615,0.067641,0.102814,-0.182583,-0.158235,0.0745875,0.00587606,0.0662479,0.000681254,0.0549567,-0.0404758,0.180337,0.0452102,-0.306247,-0.0363482,0.214135,-0.0112463,-0.0966433,-0.188044,0.0204836
kiwi	0.114533,-0.217213,0.0486483,0.00271847,-0.197065,-0.141167,-0.00648194,0.131211,0.258204,-0.0917486,-0.119119,0.17216,-0.240841,-0.000346816,-0.0318498,0.0851889,-0.218886,-0.0172589,0.173341,0.284389,0.0904049,0.0354532,0.0101036,0.124597,-0.0961771,-0.164735,0.0458757,0.0259209,-0.101696,-0.176076,-0.196601,-0.120225,-0.0748024,0.0191282,-0.172824,0.00313899,-0.302519,-0.0540048,-0.0548897,-0.00271848,-0.0371791,-0.0712268,-0.156329,-0.301218,-0.143547,0.165061,-0.00832449,0.0970379,-0.131638,-0.16948
canela	-0.0820483,-0.16171,-0.204979,0.0431721,-0.182199,-0.292339,0.0415436,0.182222,0.185406,0.0396728,0.0613739,-0.0849036,-0.0110338,0.0799765,-0.10272,-0.236061,-0.054768,-0.0298834,0.245202,0.220204,-0.046509,0.0231535,0.332258,0.11573,-0.164115,-0.0697771,-0.0076515,-0.0919093,-0.0745203,-0.115654,-0.131929,0.241297,0.0913175,-0.164756,0.0787165,0.115515,0.0840008,0.0498,-0.102204,0.0868305,-0.114601,0.00830511,-0.206767,0.034161,-0.00644506,0.0478765,-0.172393,-0.29803,-0.0524544,0.113025
cornflour	0.149021,-0.000305036,0.318662,0.096455,0.0340014,0.00880659,0.10534,0.077739,0.175083,-0.0469686,0.0249484,0.136326,0.0632434,-0.103824,0.0765332,0.343414,0.0545562,0.1218,-0.00242409,0.26245,-0.0498878,-0.199952,-0.279914,-0.03755,0.0830325,-0.185709,0.0546961,0.199841,-0.031581,0.0299928,0.223278,0.139344,-0.135857,-0.00456664,-0.108955,0.139475,-0.109679,0.04364,-0.150819,0.0825063,-0.214364,0.211308,0.0844484,0.0328185,-0.0275489,0.0473929,0.000756524,0.141435,-0.276565,-0.043907
toor	0.00834469,-0.128206,-0.0312859,-0.0215506,-0.183389,0.0405482,0.0695531,-0.128078,0.0336635,-0.11051,0.164786,-0.0620372,0.128643,0.00427769,0.0499268,-0.0284052,0.0610209,-0.195762,-0.117398,-0.149776,0.0739474,0.131761,0.0196846,-0.0806379,0.0291824,-0.268429,-0.157529,0.0285425,0.00765558,0.0226953,0.162664,-0.0548907,0.233834,-0.118736,0.158692,0.0773685,-0.154696,-0.227357,-0.197235,0.286007,0.294636,0.236553,-0.300327,-0.209023,-0.136491,0.0317913,0.110471,-0.105012,-0.0189663,-0.0927357
cereal	-0.072213,0.0705939,-0.0584742,-0.107306,0.21686,0.24076,0.0617661,-0.0421162,-0.110917,-0.0473602,0.194702,-0.337154,0.0573641,0.1412,-0.0676674,-0.1197,0.0935403,0.187625,-0.148493,-0.0844144,0.0352006,-0.161115,-0.0240097,0.105364,0.0685658,0.133046,0.178965,0.139193,0.0354297,0.19752,0.088417,-0.0506475,-0.305268,0.103761,0.0652784,0.0415607,0.0344244,-0.0459209,0.359351,-0.0643374,-0.168452,0.101428,-0.13888,-0.0981485,-0.204898,0.0417068,-0.0185078,0.237016,0.0155343,-0.070604
hazelnut	-0.11044,-0.214867,0.0442364,0.0297761,-0.166705,0.393261,-0.075468,0.0719896,0.122366,-0.0366925,-0.0439824,-0.00252528,0.179383,0.0501977,-0.330801,-0.09158,-0.151468,-0.0699183,0.0369492,-0.0161165,0.0245135,-0.00500893,0.0685639,-0.0399941,0.208129,0.0147469,-0.00278891,-0.170378,-0.124024,-0.253545,-0.114697,0.117176,-0.178274,0.0834338,0.198052,0.00719963,0.0218451,0.0577611,0.211489,-0.113115,0.0035401,0.0843092,-0.151209,0.31698,-0.123946,-0.100356,-0.148244,-0.170019,0.0149409,0.113279
prego	-0.259582,0.121766,0.267586,0.0935737,0.210457,0.0114397,-0.0108187,-0.0791705,-0.134028,-0.0808277,-0.156016,0.03893,-0.269176,-0.152434,-0.159877,0.193344,0.169682,-0.0447764,0.0202861,0.00452941,-0.00667741,0.0261619,-0.0411986,0.0858897,-0.0150265,-0.0609917,0.0284773,0.0648592,0.0403114,0.0404659,-0.168251,-0.0575343,-0.105788,0.235615,0.0446215,0.262713,0.284648,-0.100312,0.192981,-0.018112,-0.134049,-0.0771828,-0.0266802,0.111021,0.0974862,-0.138963,-0.0494227,0.270819,-0.280761,-0.0774491
mochiko	-0.134432,-0.230868,-0.03893,-0.062816,-0.172147,0.23724,0.0123971,0.0576347,0.136777,-0.0419874,0.0051083,-0.126658,-0.102069,-0.0742034,-0.152317,0.0586213,-0.107928,0.212823,-0.0533958,0.106328,0.150785,-0.265961,0.0414451,-0.097218,0.0869759,0.0944906,0.105831,0.165388,-0.198069,-0.141915,0.114675,0.0267423,-0.199665,0.0349104,0.129965,0.28709,-0.0902703,-0.281757,0.107032,0.0167355,-0.172243,0.0814805,0.072987,-0.208327,-0.0852852,0.295278,0.00931239,0.164435,-0.0659423,0.00350271
galang	-0.26713,-0.02683,-0.133986,0.0456083,0.103768,-0.124682,0.169767,-0.142603,0.25243,0.21438,0.1718,0.15295,-0.152008,-0.0387956,-0.0804031,0.0253726,0.272543,0.0350177,-0.0671574,0.0539007,0.157211,-0.0195132,0.0344753,-0.279755,0.133375,-0.25458,0.233858,0.0533705,0.156779,0.115917,-0.092837,0.17068,0.0892321,-0.171126,0.0882951,-0.00362279,-0.117893,-0.0836629,-0.26914,0.160854,0.0937176,-0.0233638,0.0702155,-0.0511652,0.130861,0.0571223,0.114031,-0.115934,-0.0753539,0.0329684
minut	0.198835,0.407381,0.161738,-0.134281,0.1238,-0.167296,0.0606666,-0.0124247,-0.074975,0.0540098,0.0166394,0.1416,0.029135,0.172124,0.189529,0.189609,0.0451259,0.0351307,-0.0352979,0.056739,0.257076,-0.179724,-0.00630486,0.0610097,0.0105947,-0.190084,0.0860429,0.0356629,-0.127727,0.0398592,0.119179,0.16035,0.034522,-0.0787601,-0.0762411,0.278106,0.321564,-0.240216,-0.0997127,0.0167835,-0.0762569,0.0808046,0.032273,0.0248271,-0.117835,-0.0344351,0.0576252,-0.0218575,0.00778007,-0.253992
perilla	0.100313,0.103675,-0.212514,0.0754937,0.126126,-0.0530545,0.0289332,0.0261098,0.113025,-0.0865108,0.280395,0.121209,-0.137067,0.0249228,-0.0692645,0.253731,-0.0209963,0.0225902,-0.104354,0.378934,0.172117,-0.0774682,0.00317669,0.125178,0.0341369,-0.19195,-0.176934,-0.16344,-0.0428686,-0.160053,0.0671856,-0.189426,0.189082,0.161657,0.0456776,-0.0277195,0.00401473,0.0564606,-0.226951,-0.199909,0.0829906,-0.0565798,0.0929372,-0.191364,0.0409296,0.152067,0.141466,0.141638,0.0262308,-0.234501
idli	-0.0756145,-0.073468,0.135637,0.0901934,-0.10011,0.135892,0.0285811,-0.0235189,-0.0909338,-0.0610618,0.132457,0.0159206,-0.0331306,0.0976138,0.0755094,0.0567145,0.0057772,-0.142675,-0.207582,-0.0292456,-0.0844735,-0.0466176,0.0361227,-0.100495,0.0722439,-0.253972,-0.074,0.169722,-0.113453,-0.0187991,0.361858,0.0342925,0.275363,0.0712877,0.0729937,0.142049,-0.0633578,-0.338515,-0.131304,0.184486,0.163786,0.301282,-0.260428,-0.167878,-0.110871,-0.0259069,0.0486111,0.133505,-0.133089,-0.0894463
goya	-0.0824407,0.119908,-0.0459771,-0.0204822,-0.0958547,-0.169402,0.0759461,-0.00757181,0.0182712,0.13217,0.195115,-0.344749,0.129672,0.250506,-0.105823,-0.0777201,0.105992,0.00841701,0.339995,0.135043,0.0824132,-0.277095,0.177259,-0.0464984,-0.0268927,-0.0381438,0.103633,-0.29147,-0.0840207,0.156322,-0.127941,0.368693,-0.0890066,-0.0249837,-0.0390643,0.0271387,0.207004,0.0243872,-0.0654979,0.0225484,-0.0859315,-0.0326265,-0.009602,-0.0292362,-0.00115249,-0.0397698,-0.110482,0.0976942,0.159016,-0.00400541
mini	-0.0363042,-0.0322343,0.115532,-0.198296,-0.0989383,0.336835,0.0107298,-0.107137,0.0387786,-0.138427,0.0279661,-0.0427129,-0.163931,-0.058593,-0.188224,-0.0195501,0.218418,0.107458,0.0836272,-0.03878,-0.0405755,0.0141933,0.185469,0.112442,0.0878424,0.0333223,0.152757,0.100553,-0.0467223,0.041096,-0.232464,-0.0612655,-0.181555,-0.151859,0.110206,0.184762,0.0865706,-0.373246,0.179771,-0.0823011,-0.0905097,-0.0272137,-0.0532175,-0.371266,-0.0418151,-0.0453234,-0.177954,-0.00393709,0.0866866,0.139138
boston	-0.122109,-0.116057,-0.247457,0.114607,-0.00791676,-0.133887,0.121924,0.221662,0.31596,0.19024,-0.110872,-0.132826,-0.0521686,0.0433896,0.217215,-0.037884,0.0827179,-0.0513675,0.181909,0.25028,-0.0392954,0.131995,0.0595365,-0.0979774,-0.0474245,-0.18864,0.0880769,-0.200806,0.189827,-0.0696524,0.0374523,-0.0485938,0.173853,0.0642859,-0.0851835,-0.20884,0.121826,0.139305,-0.0898774,-0.285013,0.137458,-0.0513483,0.085593,-0.038521,-0.199918,0.0291269,-0.0713911,-0.0272201,-0.127145,-0.162019
minc	0.242182,0.342949,0.0121105,-0.121278,-0.0355037,0.0412429,0.0124796,-0.3057,0.0151841,0.17934,-0.0334379,0.0761373,-0.137746,0.0480271,0.0601062,0.118798,0.27129,-0.160124,0.0263445,0.115568,-0.00229859,0.117394,-0.0590633,0.107833,-0.0287503,-0.00426387,-0.149508,-0.085155,0.171572,0.228281,0.015609,0.0631354,-0.134031,0.127231,-0.1265,0.0128908,0.186816,0.0308721,-0.252937,-0.149946,0.210896,-0.189692,0.0150172,0.191495,0.209696,-0.0199213,0.149661,0.00471979,-0.125464,0.0552663
skinless	-0.0267556,0.21346,0.0864287,-0.0817876,-0.0490443,0.132029,-0.0859136,-0.205098,-0.169181,0.133445,0.123388,0.0572727,-0.0362188,0.101348,0.0339493,-0.0548051,0.226122,0.0787284,-0.126602,-0.112545,-0.071581,-0.278531,0.0550931,0.0886665,-0.079343,-0.161155,0.257373,0.239409,-0.124003,0.292259,-0.0810896,0.0735698,0.0346127,0.0169603,-0.196389,0.0292761,-0.0456529,0.116579,0.118626,0.00783188,-0.137271,-0.303019,-0.175016,0.0984361,-0.07943,0.00869191,-0.00425166,-0.286787,-0.152742,-0.0877033
asparagu	-0.207571,-0.114617,0.0324572,-0.083329,0.0612589,0.117996,-0.0970995,-0.056516,-0.144782,-0.204865,0.331003,0.153144,-0.0742314,-0.0435598,-0.116152,0.176716,-0.130228,0.0104998,-0.13584,0.0254777,-0.0396007,-0.0145543,-0.218682,-0.102327,0.27163,-0.0847993,0.0118193,-0.114513,-0.0684124,0.145235,-0.105594,-0.334223,-0.155999,0.118886,-0.0990311,0.0124076,-0.187011,0.0870725,0.0666253,0.06728,0.0876976,0.0536245,-0.0748446,0.28339,0.163422,-0.010733,0.0785862,-0.0105351,0.16378,-0.248891
truffl	-0.239851,-0.281781,0.0864546,0.0903942,0.0872222,-0.0233174,-0.0772798,0.0692422,-0.071407,0.112307,-0.107828,0.160891,0.0757523,0.0696856,-0.153445,0.0561239,-0.182799,-0.0201158,0.0626909,0.104322,0.000361468,0.121309,-0.0772952,-0.142037,0.0594614,-0.116643,0.108955,-0.08473,0.0215395,0.0808217,-0.0708088,-0.227956,-0.149678,0.142218,0.135966,0.0339934,-0.247337,-0.0633989,0.0426002,-0.0661923,0.174492,0.208429,0.0305314,0.420525,0.264622,0.175731,0.0730926,-0.211436,-0.0603152,0.0800689
softwheat	0.0193845,-0.200313,-0.219835,-0.133323,0.0731656,-0.0598187,0.00499015,0.200608,-0.0991905,-0.160229,-0.0589231,-0.166717,0.0178369,0.0556237,-0.114529,-0.140823,-0.133977,0.0704184,-0.0822694,0.0609331,-0.0501799,-0.138949,0.206173,0.0820007,-0.187566,0.148052,-0.108525,0.292268,-0.0485,0.0297319,0.0739509,0.049313,-0.135101,0.0811202,0.0256175,-0.165927,-0.0527509,-0.291537,0.282878,-0.0728242,0.0558683,0.393607,-0.00455626,-0.0752927,-0.077358,0.0789838,-0.133912,0.124363,-0.123804,0.142724
raw	0.073006,-0.197386,-0.00478192,0.0110359,-0.338603,0.110665,0.250279,-0.0382496,0.187197,-0.0225772,0.0369868,-0.0561389,0.0651761,-0.0950233,-0.13746,0.100791,-0.131193,0.176616,-0.0582736,-0.134065,-0.243186,-0.182627,0.0635814,-0.0613342,-0.0782835,0.10042,0.156583,-0.0445242,-0.187041,-0.00697712,0.116901,0.17798,0.0636596,0.161145,0.0167493,0.00329595,-0.234253,-0.0145008,-0.266154,0.0527477,0.160153,0.0912692,-0.255316,-0.193057,0.128329,-0.10846,-0.168273,0.024939,0.0278984,-0.188676
seed	0.231469,-0.0667198,-0.135898,-0.0888627,-0.230877,0.0862874,0.0582961,0.0194815,-0.0360404,-0.157901,0.105674,0.112031,0.13822,-0.0715382,0.0715167,-0.143863,0.16802,-0.0892731,-0.0734095,0.129241,-0.00673633,0.0334708,0.0184217,-0.0449762,0.0224889,-0.228745,-0.000878722,0.049421,0.0160493,-0.139153,0.199372,0.0333704,0.274708,0.00888056,0.0693923,0.0775265,-0.0960361,0.00459407,-0.529893,0.100433,-0.00652073,0.036986,-0.328296,0.08644,-0.0490349,0.0507153,0.0825904,-0.140742,-0.13956,-0.138878
miniatur	-0.0356485,0.0649104,0.00826791,-0.0519423,-0.0870785,0.12328,0.108894,0.0726249,0.138427,-0.135972,-0.0162861,-0.0449434,-0.178353,0.162407,-0.43646,0.00962045,-0.0963894,0.0240577,0.132515,0.0852984,-0.0654539,0.0115826,0.296063,0.190089,-0.0357396,0.0541221,0.0456853,0.121067,-0.111765,-0.154943,-0.0696309,0.0737562,-0.176815,-0.0964689,0.0940462,0.061954,0.0521537,-0.24342,0.207752,-0.165544,-0.107813,0.161311,-0.260782,0.220963,-0.104527,0.0560719,-0.1712,-0.054448,-0.0424666,0.209904
seltzer	-0.143079,-0.259625,0.031983,-0.234865,-0.246473,-0.00430255,0.07064,0.0017988,0.211326,0.152045,0.0693321,-0.103996,0.0620108,0.18359,-0.109651,0.0831741,0.015467,0.242372,0.0779988,0.0326725,0.1797,-0.170387,0.063052,0.122789,-0.0948055,0.198488,0.0878434,-0.0650363,-0.0105692,-0.108718,0.20033,-0.052902,-0.0320897,-0.0371452,-0.236733,0.105517,-0.086695,0.190933,0.0679395,0.138023,-0.0188693,0.158665,0.010815,-0.163536,0.127512,0.237898,-0.226997,0.229103,0.0707628,-0.130734
mint	-0.103923,-0.151566,-0.182883,0.0454345,-0.0166131,-0.0494761,0.0348114,-0.0845722,0.215755,-0.0152892,0.130238,0.247862,-0.16277,-0.220423,-0.102029,0.00935296,0.0381494,-0.212851,-0.19779,0.0919473,-0.101828,-0.0900122,-0.0200179,0.117368,-0.114489,-0.197484,-0.12018,-0.0594313,-0.065792,-0.251032,0.152667,0.0750184,0.269169,-0.246677,-0.00845898,-0.099726,-0.173153,0.243062,-0.155481,-0.207093,-0.0786673,-0.0182321,0.135948,-0.0727179,0.0638989,0.181245,0.0760115,0.121689,0.12767,-0.109421
snow	-0.122032,0.0356128,0.198289,-0.0442618,0.0888247,0.0169884,-0.183024,-0.0706013,-0.0116133,-0.0328728,-0.00618463,-0.0951195,-0.337512,-0.040262,0.101904,0.237908,0.0206933,0.293399,-0.0480037,0.190814,0.0753666,-0.314202,-0.133123,-0.122731,-0.000609987,-0.0382608,0.136997,0.150994,0.012711,-0.0425842,0.157437,0.00277166,0.0186562,0.267792,-0.216258,-0.00794254,-0.229371,0.0159364,-0.292652,-0.1043,0.108298,-0.139779,0.0257721,0.161042,0.0312284,-0.0905231,-0.067109,-0.101854,0.140642,-0.0298713
bengal	0.050553,0.0259557,-0.0469773,0.0432865,-0.222182,0.228686,0.0222709,-0.0616491,-0.0984347,-0.132067,0.101348,-0.0163937,0.158196,0.0434065,0.220219,0.0193619,-0.0127376,-0.151203,-0.0817565,-0.043336,-0.124373,-0.036548,-0.0101118,-0.184562,0.106805,-0.275831,-0.0758331,0.152117,0.0473103,-0.149441,0.260243,0.153397,0.297217,-0.0729517,0.0996503,0.108913,-0.0886984,-0.26169,-0.252857,0.104299,0.27989,0.114091,-0.229002,-0.0969333,-0.0541006,0.018904,0.143311,-0.0949894,-0.0577942,0.0501936
somen	-0.10053,-0.0979668,0.0999011,-0.156923,-0.19177,0.0845865,-0.0523328,0.0801184,0.0715409,0.131316,0.286186,-0.033527,0.0490943,0.0475331,0.0818416,0.270693,0.0780153,0.196774,-0.064794,0.0776811,0.353857,-0.153575,0.0613592,-0.043446,0.177207,-0.0810765,0.0345385,-0.0879006,-0.0753404,-0.13409,0.120182,-0.285815,-0.204534,0.0377283,-0.139974,0.237516,-0.0507075,-0.0483505,-0.224411,0.0327299,0.0605254,-0.0333922,-0.1543,-0.0970135,-0.0766737,0.0423853,0.0327206,0.0624764,0.0902427,-0.303314
hatch	-0.0545872,0.188942,-0.162322,0.114511,-0.206977,-0.296158,0.0783289,0.124777,-0.0232147,0.0163424,0.111039,-0.222436,-0.0487254,0.0882653,-0.0622071,-0.289731,0.0434303,-0.296043,0.205601,0.19358,-0.0609359,0.0893341,0.300413,0.0947942,-0.0108112,-0.133739,0.000193312,-0.0979061,0.0584074,0.106765,-0.0261787,0.123168,0.0356928,-0.168572,-0.0712758,0.0445081,0.0904221,-0.345022,0.100193,0.00787498,0.0900972,-0.103851,-0.0514861,0.0129687,0.01717,-0.0355289,-0.187735,-0.0939505,-0.0178461,-0.169772
marin	-0.16404,-0.202773,0.0512503,0.0843283,0.190184,0.00642248,-0.17557,-0.10623,-0.0695466,0.0979083,-0.0178544,0.0803089,0.0245635,-0.00813357,-0.065485,0.146745,-0.153187,-0.098643,0.00481235,-0.0872965,-0.167999,-0.0511469,-0.0196005,-0.0392465,0.046573,0.0590333,-0.188982,-0.0581079,-0.0298399,-0.0209166,-0.160876,-0.0918983,0.157378,0.0351874,-0.149584,0.183375,0.0545338,0.329349,0.30646,-0.322617,-0.0770652,0.0354302,-0.0890115,-0.090843,0.00446114,-0.023577,-0.21355,0.257111,0.18181,-0.286473
